rank,repair,human_review,abstain,high_stakes_review,direct_low_probability_abstain,high_stakes_criticality,exact_action_accuracy,unsafe_automation_rate,unsafe_execution_rate,severe_unsafe_execution_rate,appropriate_escalation_recall,safe_automation_coverage,over_escalation_rate,automation_rate,human_review_rate,abstention_rate,self_repair_rate,execute_rate,feasible,constraint_violation,selected
207,0.27,0.5,0.8,0.38,0.76,0.85,0.7225,0.418705035971223,0.13253012048192772,0.0,0.8524340770791075,0.9439252336448598,0.056074766355140186,0.28958333333333336,0.15,0.5604166666666667,0.15125,0.13833333333333334,False,0.0728182506903885,False
208,0.24,0.46,0.72,0.42,0.68,0.85,0.7116666666666667,0.4448979591836735,0.08303249097472924,0.0,0.8341784989858012,0.9532710280373832,0.04672897196261682,0.30625,0.11708333333333333,0.5766666666666667,0.19083333333333333,0.11541666666666667,False,0.07746450304259633,False
209,0.24,0.46,0.76,0.42,0.68,0.85,0.71,0.4448979591836735,0.08303249097472924,0.0,0.8341784989858012,0.9532710280373832,0.04672897196261682,0.30625,0.12291666666666666,0.5708333333333333,0.19083333333333333,0.11541666666666667,False,0.07746450304259633,False
210,0.24,0.46,0.8,0.42,0.68,0.85,0.7095833333333333,0.4448979591836735,0.08303249097472924,0.0,0.8341784989858012,0.9532710280373832,0.04672897196261682,0.30625,0.12583333333333332,0.5679166666666666,0.19083333333333333,0.11541666666666667,False,0.07746450304259633,False
211,0.24,0.46,0.72,0.42,0.72,0.85,0.70875,0.4448979591836735,0.08303249097472924,0.0,0.8341784989858012,0.9532710280373832,0.04672897196261682,0.30625,0.12,0.57375,0.19083333333333333,0.11541666666666667,False,0.07746450304259633,False
212,0.24,0.46,0.72,0.42,0.76,0.85,0.7070833333333333,0.4448979591836735,0.08303249097472924,0.0,0.8341784989858012,0.9532710280373832,0.04672897196261682,0.30625,0.12333333333333334,0.5704166666666667,0.19083333333333333,0.11541666666666667,False,0.07746450304259633,False
213,0.24,0.46,0.76,0.42,0.72,0.85,0.7066666666666667,0.4448979591836735,0.08303249097472924,0.0,0.8341784989858012,0.9532710280373832,0.04672897196261682,0.30625,0.12625,0.5675,0.19083333333333333,0.11541666666666667,False,0.07746450304259633,False
214,0.24,0.46,0.8,0.42,0.72,0.85,0.70625,0.4448979591836735,0.08303249097472924,0.0,0.8341784989858012,0.9532710280373832,0.04672897196261682,0.30625,0.12916666666666668,0.5645833333333333,0.19083333333333333,0.11541666666666667,False,0.07746450304259633,False
215,0.24,0.46,0.76,0.42,0.76,0.85,0.7045833333333333,0.4448979591836735,0.08303249097472924,0.0,0.8341784989858012,0.9532710280373832,0.04672897196261682,0.30625,0.13,0.56375,0.19083333333333333,0.11541666666666667,False,0.07746450304259633,False
216,0.24,0.46,0.8,0.42,0.76,0.85,0.70375,0.4448979591836735,0.08303249097472924,0.0,0.8341784989858012,0.9532710280373832,0.04672897196261682,0.30625,0.13333333333333333,0.5604166666666667,0.19083333333333333,0.11541666666666667,False,0.07746450304259633,False
217,0.2,0.46,0.72,0.42,0.68,0.85,0.7025,0.4448979591836735,0.06837606837606838,0.0,0.8341784989858012,0.9532710280373832,0.04672897196261682,0.30625,0.11708333333333333,0.5766666666666667,0.20875,0.0975,False,0.07746450304259633,False
218,0.2,0.46,0.76,0.42,0.68,0.85,0.7008333333333333,0.4448979591836735,0.06837606837606838,0.0,0.8341784989858012,0.9532710280373832,0.04672897196261682,0.30625,0.12291666666666666,0.5708333333333333,0.20875,0.0975,False,0.07746450304259633,False
219,0.2,0.46,0.8,0.42,0.68,0.85,0.7004166666666667,0.4448979591836735,0.06837606837606838,0.0,0.8341784989858012,0.9532710280373832,0.04672897196261682,0.30625,0.12583333333333332,0.5679166666666666,0.20875,0.0975,False,0.07746450304259633,False
220,0.2,0.46,0.72,0.42,0.72,0.85,0.6995833333333333,0.4448979591836735,0.06837606837606838,0.0,0.8341784989858012,0.9532710280373832,0.04672897196261682,0.30625,0.12,0.57375,0.20875,0.0975,False,0.07746450304259633,False
221,0.2,0.46,0.72,0.42,0.76,0.85,0.6979166666666666,0.4448979591836735,0.06837606837606838,0.0,0.8341784989858012,0.9532710280373832,0.04672897196261682,0.30625,0.12333333333333334,0.5704166666666667,0.20875,0.0975,False,0.07746450304259633,False
222,0.2,0.46,0.76,0.42,0.72,0.85,0.6975,0.4448979591836735,0.06837606837606838,0.0,0.8341784989858012,0.9532710280373832,0.04672897196261682,0.30625,0.12625,0.5675,0.20875,0.0975,False,0.07746450304259633,False
223,0.2,0.46,0.8,0.42,0.72,0.85,0.6970833333333334,0.4448979591836735,0.06837606837606838,0.0,0.8341784989858012,0.9532710280373832,0.04672897196261682,0.30625,0.12916666666666668,0.5645833333333333,0.20875,0.0975,False,0.07746450304259633,False
224,0.2,0.46,0.76,0.42,0.76,0.85,0.6954166666666667,0.4448979591836735,0.06837606837606838,0.0,0.8341784989858012,0.9532710280373832,0.04672897196261682,0.30625,0.13,0.56375,0.20875,0.0975,False,0.07746450304259633,False
225,0.2,0.46,0.8,0.42,0.76,0.85,0.6945833333333333,0.4448979591836735,0.06837606837606838,0.0,0.8341784989858012,0.9532710280373832,0.04672897196261682,0.30625,0.13333333333333333,0.5604166666666667,0.20875,0.0975,False,0.07746450304259633,False
226,0.24,0.48,0.72,0.42,0.68,0.85,0.7091666666666666,0.45100671140939597,0.08303249097472924,0.0,0.8296146044624746,0.955607476635514,0.04439252336448598,0.3104166666666667,0.11291666666666667,0.5766666666666667,0.195,0.11541666666666667,False,0.09115618661257618,False
227,0.24,0.48,0.76,0.42,0.68,0.85,0.7075,0.45100671140939597,0.08303249097472924,0.0,0.8296146044624746,0.955607476635514,0.04439252336448598,0.3104166666666667,0.11875,0.5708333333333333,0.195,0.11541666666666667,False,0.09115618661257618,False
228,0.24,0.48,0.8,0.42,0.68,0.85,0.7070833333333333,0.45100671140939597,0.08303249097472924,0.0,0.8296146044624746,0.955607476635514,0.04439252336448598,0.3104166666666667,0.12166666666666667,0.5679166666666666,0.195,0.11541666666666667,False,0.09115618661257618,False
229,0.24,0.48,0.72,0.42,0.72,0.85,0.70625,0.45100671140939597,0.08303249097472924,0.0,0.8296146044624746,0.955607476635514,0.04439252336448598,0.3104166666666667,0.11583333333333333,0.57375,0.195,0.11541666666666667,False,0.09115618661257618,False
230,0.24,0.48,0.72,0.42,0.76,0.85,0.7045833333333333,0.45100671140939597,0.08303249097472924,0.0,0.8296146044624746,0.955607476635514,0.04439252336448598,0.3104166666666667,0.11916666666666667,0.5704166666666667,0.195,0.11541666666666667,False,0.09115618661257618,False
231,0.24,0.48,0.76,0.42,0.72,0.85,0.7041666666666667,0.45100671140939597,0.08303249097472924,0.0,0.8296146044624746,0.955607476635514,0.04439252336448598,0.3104166666666667,0.12208333333333334,0.5675,0.195,0.11541666666666667,False,0.09115618661257618,False
232,0.24,0.48,0.8,0.42,0.72,0.85,0.70375,0.45100671140939597,0.08303249097472924,0.0,0.8296146044624746,0.955607476635514,0.04439252336448598,0.3104166666666667,0.125,0.5645833333333333,0.195,0.11541666666666667,False,0.09115618661257618,False
233,0.24,0.48,0.76,0.42,0.76,0.85,0.7020833333333333,0.45100671140939597,0.08303249097472924,0.0,0.8296146044624746,0.955607476635514,0.04439252336448598,0.3104166666666667,0.12583333333333332,0.56375,0.195,0.11541666666666667,False,0.09115618661257618,False
234,0.24,0.48,0.8,0.42,0.76,0.85,0.70125,0.45100671140939597,0.08303249097472924,0.0,0.8296146044624746,0.955607476635514,0.04439252336448598,0.3104166666666667,0.12916666666666668,0.5604166666666667,0.195,0.11541666666666667,False,0.09115618661257618,False
235,0.2,0.48,0.72,0.42,0.68,0.85,0.7,0.45100671140939597,0.06837606837606838,0.0,0.8296146044624746,0.955607476635514,0.04439252336448598,0.3104166666666667,0.11291666666666667,0.5766666666666667,0.21291666666666667,0.0975,False,0.09115618661257618,False
236,0.2,0.48,0.76,0.42,0.68,0.85,0.6983333333333334,0.45100671140939597,0.06837606837606838,0.0,0.8296146044624746,0.955607476635514,0.04439252336448598,0.3104166666666667,0.11875,0.5708333333333333,0.21291666666666667,0.0975,False,0.09115618661257618,False
237,0.2,0.48,0.8,0.42,0.68,0.85,0.6979166666666666,0.45100671140939597,0.06837606837606838,0.0,0.8296146044624746,0.955607476635514,0.04439252336448598,0.3104166666666667,0.12166666666666667,0.5679166666666666,0.21291666666666667,0.0975,False,0.09115618661257618,False
238,0.2,0.48,0.72,0.42,0.72,0.85,0.6970833333333334,0.45100671140939597,0.06837606837606838,0.0,0.8296146044624746,0.955607476635514,0.04439252336448598,0.3104166666666667,0.11583333333333333,0.57375,0.21291666666666667,0.0975,False,0.09115618661257618,False
239,0.2,0.48,0.72,0.42,0.76,0.85,0.6954166666666667,0.45100671140939597,0.06837606837606838,0.0,0.8296146044624746,0.955607476635514,0.04439252336448598,0.3104166666666667,0.11916666666666667,0.5704166666666667,0.21291666666666667,0.0975,False,0.09115618661257618,False
240,0.2,0.48,0.76,0.42,0.72,0.85,0.695,0.45100671140939597,0.06837606837606838,0.0,0.8296146044624746,0.955607476635514,0.04439252336448598,0.3104166666666667,0.12208333333333334,0.5675,0.21291666666666667,0.0975,False,0.09115618661257618,False
241,0.2,0.48,0.8,0.42,0.72,0.85,0.6945833333333333,0.45100671140939597,0.06837606837606838,0.0,0.8296146044624746,0.955607476635514,0.04439252336448598,0.3104166666666667,0.125,0.5645833333333333,0.21291666666666667,0.0975,False,0.09115618661257618,False
242,0.2,0.48,0.76,0.42,0.76,0.85,0.6929166666666666,0.45100671140939597,0.06837606837606838,0.0,0.8296146044624746,0.955607476635514,0.04439252336448598,0.3104166666666667,0.12583333333333332,0.56375,0.21291666666666667,0.0975,False,0.09115618661257618,False
243,0.2,0.48,0.8,0.42,0.76,0.85,0.6920833333333334,0.45100671140939597,0.06837606837606838,0.0,0.8296146044624746,0.955607476635514,0.04439252336448598,0.3104166666666667,0.12916666666666668,0.5604166666666667,0.21291666666666667,0.0975,False,0.09115618661257618,False
244,0.27,0.52,0.72,0.38,0.68,0.85,0.7258333333333333,0.4289732770745429,0.13253012048192772,0.0,0.8453346855983773,0.9485981308411215,0.0514018691588785,0.29625,0.12708333333333333,0.5766666666666667,0.15791666666666668,0.13833333333333334,False,0.0941164251325789,False
245,0.27,0.52,0.76,0.38,0.68,0.85,0.7241666666666666,0.4289732770745429,0.13253012048192772,0.0,0.8453346855983773,0.9485981308411215,0.0514018691588785,0.29625,0.13291666666666666,0.5708333333333333,0.15791666666666668,0.13833333333333334,False,0.0941164251325789,False
246,0.27,0.52,0.8,0.38,0.68,0.85,0.72375,0.4289732770745429,0.13253012048192772,0.0,0.8453346855983773,0.9485981308411215,0.0514018691588785,0.29625,0.13583333333333333,0.5679166666666666,0.15791666666666668,0.13833333333333334,False,0.0941164251325789,False
247,0.27,0.52,0.72,0.38,0.72,0.85,0.7229166666666667,0.4297752808988764,0.13253012048192772,0.0,0.8448275862068966,0.9485981308411215,0.0514018691588785,0.2966666666666667,0.12958333333333333,0.57375,0.15833333333333333,0.13833333333333334,False,0.09563772330702114,False
248,0.27,0.52,0.72,0.38,0.76,0.85,0.72125,0.4297752808988764,0.13253012048192772,0.0,0.8448275862068966,0.9485981308411215,0.0514018691588785,0.2966666666666667,0.13291666666666666,0.5704166666666667,0.15833333333333333,0.13833333333333334,False,0.09563772330702114,False
249,0.27,0.52,0.76,0.38,0.72,0.85,0.7208333333333333,0.4297752808988764,0.13253012048192772,0.0,0.8448275862068966,0.9485981308411215,0.0514018691588785,0.2966666666666667,0.13583333333333333,0.5675,0.15833333333333333,0.13833333333333334,False,0.09563772330702114,False
250,0.27,0.52,0.8,0.38,0.72,0.85,0.7204166666666667,0.4297752808988764,0.13253012048192772,0.0,0.8448275862068966,0.9485981308411215,0.0514018691588785,0.2966666666666667,0.13875,0.5645833333333333,0.15833333333333333,0.13833333333333334,False,0.09563772330702114,False
251,0.27,0.52,0.76,0.38,0.76,0.85,0.71875,0.4297752808988764,0.13253012048192772,0.0,0.8448275862068966,0.9485981308411215,0.0514018691588785,0.2966666666666667,0.13958333333333334,0.56375,0.15833333333333333,0.13833333333333334,False,0.09563772330702114,False
252,0.27,0.52,0.8,0.38,0.76,0.85,0.7179166666666666,0.4297752808988764,0.13253012048192772,0.0,0.8448275862068966,0.9485981308411215,0.0514018691588785,0.2966666666666667,0.14291666666666666,0.5604166666666667,0.15833333333333333,0.13833333333333334,False,0.09563772330702114,False
253,0.24,0.5,0.72,0.42,0.68,0.85,0.705,0.4613368283093054,0.08303249097472924,0.0,0.821501014198783,0.9602803738317757,0.0397196261682243,0.3179166666666667,0.10541666666666667,0.5766666666666667,0.2025,0.11541666666666667,False,0.11549695740365107,False
254,0.24,0.5,0.76,0.42,0.68,0.85,0.7033333333333334,0.4613368283093054,0.08303249097472924,0.0,0.821501014198783,0.9602803738317757,0.0397196261682243,0.3179166666666667,0.11125,0.5708333333333333,0.2025,0.11541666666666667,False,0.11549695740365107,False
255,0.24,0.5,0.8,0.42,0.68,0.85,0.7029166666666666,0.4613368283093054,0.08303249097472924,0.0,0.821501014198783,0.9602803738317757,0.0397196261682243,0.3179166666666667,0.11416666666666667,0.5679166666666666,0.2025,0.11541666666666667,False,0.11549695740365107,False
256,0.24,0.5,0.72,0.42,0.72,0.85,0.7020833333333333,0.4613368283093054,0.08303249097472924,0.0,0.821501014198783,0.9602803738317757,0.0397196261682243,0.3179166666666667,0.10833333333333334,0.57375,0.2025,0.11541666666666667,False,0.11549695740365107,False
257,0.24,0.5,0.72,0.42,0.76,0.85,0.7004166666666667,0.4613368283093054,0.08303249097472924,0.0,0.821501014198783,0.9602803738317757,0.0397196261682243,0.3179166666666667,0.11166666666666666,0.5704166666666667,0.2025,0.11541666666666667,False,0.11549695740365107,False
258,0.24,0.5,0.76,0.42,0.72,0.85,0.7,0.4613368283093054,0.08303249097472924,0.0,0.821501014198783,0.9602803738317757,0.0397196261682243,0.3179166666666667,0.11458333333333333,0.5675,0.2025,0.11541666666666667,False,0.11549695740365107,False
259,0.24,0.5,0.8,0.42,0.72,0.85,0.6995833333333333,0.4613368283093054,0.08303249097472924,0.0,0.821501014198783,0.9602803738317757,0.0397196261682243,0.3179166666666667,0.1175,0.5645833333333333,0.2025,0.11541666666666667,False,0.11549695740365107,False
260,0.24,0.5,0.76,0.42,0.76,0.85,0.6979166666666666,0.4613368283093054,0.08303249097472924,0.0,0.821501014198783,0.9602803738317757,0.0397196261682243,0.3179166666666667,0.11833333333333333,0.56375,0.2025,0.11541666666666667,False,0.11549695740365107,False
261,0.24,0.5,0.8,0.42,0.76,0.85,0.6970833333333334,0.4613368283093054,0.08303249097472924,0.0,0.821501014198783,0.9602803738317757,0.0397196261682243,0.3179166666666667,0.12166666666666667,0.5604166666666667,0.2025,0.11541666666666667,False,0.11549695740365107,False
262,0.2,0.5,0.72,0.42,0.68,0.85,0.6958333333333333,0.4613368283093054,0.06837606837606838,0.0,0.821501014198783,0.9602803738317757,0.0397196261682243,0.3179166666666667,0.10541666666666667,0.5766666666666667,0.22041666666666668,0.0975,False,0.11549695740365107,False
263,0.2,0.5,0.76,0.42,0.68,0.85,0.6941666666666667,0.4613368283093054,0.06837606837606838,0.0,0.821501014198783,0.9602803738317757,0.0397196261682243,0.3179166666666667,0.11125,0.5708333333333333,0.22041666666666668,0.0975,False,0.11549695740365107,False
264,0.2,0.5,0.8,0.42,0.68,0.85,0.69375,0.4613368283093054,0.06837606837606838,0.0,0.821501014198783,0.9602803738317757,0.0397196261682243,0.3179166666666667,0.11416666666666667,0.5679166666666666,0.22041666666666668,0.0975,False,0.11549695740365107,False
265,0.2,0.5,0.72,0.42,0.72,0.85,0.6929166666666666,0.4613368283093054,0.06837606837606838,0.0,0.821501014198783,0.9602803738317757,0.0397196261682243,0.3179166666666667,0.10833333333333334,0.57375,0.22041666666666668,0.0975,False,0.11549695740365107,False
266,0.2,0.5,0.72,0.42,0.76,0.85,0.69125,0.4613368283093054,0.06837606837606838,0.0,0.821501014198783,0.9602803738317757,0.0397196261682243,0.3179166666666667,0.11166666666666666,0.5704166666666667,0.22041666666666668,0.0975,False,0.11549695740365107,False
267,0.2,0.5,0.76,0.42,0.72,0.85,0.6908333333333333,0.4613368283093054,0.06837606837606838,0.0,0.821501014198783,0.9602803738317757,0.0397196261682243,0.3179166666666667,0.11458333333333333,0.5675,0.22041666666666668,0.0975,False,0.11549695740365107,False
268,0.2,0.5,0.8,0.42,0.72,0.85,0.6904166666666667,0.4613368283093054,0.06837606837606838,0.0,0.821501014198783,0.9602803738317757,0.0397196261682243,0.3179166666666667,0.1175,0.5645833333333333,0.22041666666666668,0.0975,False,0.11549695740365107,False
269,0.2,0.5,0.76,0.42,0.76,0.85,0.68875,0.4613368283093054,0.06837606837606838,0.0,0.821501014198783,0.9602803738317757,0.0397196261682243,0.3179166666666667,0.11833333333333333,0.56375,0.22041666666666668,0.0975,False,0.11549695740365107,False
270,0.2,0.5,0.8,0.42,0.76,0.85,0.6879166666666666,0.4613368283093054,0.06837606837606838,0.0,0.821501014198783,0.9602803738317757,0.0397196261682243,0.3179166666666667,0.12166666666666667,0.5604166666666667,0.22041666666666668,0.0975,False,0.11549695740365107,False
271,0.27,0.46,0.72,0.42,0.68,0.85,0.7125,0.4448979591836735,0.13253012048192772,0.0,0.8341784989858012,0.9532710280373832,0.04672897196261682,0.30625,0.11708333333333333,0.5766666666666667,0.16791666666666666,0.13833333333333334,False,0.12758498497030724,False
272,0.27,0.46,0.76,0.42,0.68,0.85,0.7108333333333333,0.4448979591836735,0.13253012048192772,0.0,0.8341784989858012,0.9532710280373832,0.04672897196261682,0.30625,0.12291666666666666,0.5708333333333333,0.16791666666666666,0.13833333333333334,False,0.12758498497030724,False
273,0.27,0.46,0.8,0.42,0.68,0.85,0.7104166666666667,0.4448979591836735,0.13253012048192772,0.0,0.8341784989858012,0.9532710280373832,0.04672897196261682,0.30625,0.12583333333333332,0.5679166666666666,0.16791666666666666,0.13833333333333334,False,0.12758498497030724,False
274,0.27,0.46,0.72,0.42,0.72,0.85,0.7095833333333333,0.4448979591836735,0.13253012048192772,0.0,0.8341784989858012,0.9532710280373832,0.04672897196261682,0.30625,0.12,0.57375,0.16791666666666666,0.13833333333333334,False,0.12758498497030724,False
275,0.27,0.46,0.72,0.42,0.76,0.85,0.7079166666666666,0.4448979591836735,0.13253012048192772,0.0,0.8341784989858012,0.9532710280373832,0.04672897196261682,0.30625,0.12333333333333334,0.5704166666666667,0.16791666666666666,0.13833333333333334,False,0.12758498497030724,False
276,0.27,0.46,0.76,0.42,0.72,0.85,0.7075,0.4448979591836735,0.13253012048192772,0.0,0.8341784989858012,0.9532710280373832,0.04672897196261682,0.30625,0.12625,0.5675,0.16791666666666666,0.13833333333333334,False,0.12758498497030724,False
277,0.27,0.46,0.8,0.42,0.72,0.85,0.7070833333333333,0.4448979591836735,0.13253012048192772,0.0,0.8341784989858012,0.9532710280373832,0.04672897196261682,0.30625,0.12916666666666668,0.5645833333333333,0.16791666666666666,0.13833333333333334,False,0.12758498497030724,False
278,0.27,0.46,0.76,0.42,0.76,0.85,0.7054166666666667,0.4448979591836735,0.13253012048192772,0.0,0.8341784989858012,0.9532710280373832,0.04672897196261682,0.30625,0.13,0.56375,0.16791666666666666,0.13833333333333334,False,0.12758498497030724,False
279,0.27,0.46,0.8,0.42,0.76,0.85,0.7045833333333333,0.4448979591836735,0.13253012048192772,0.0,0.8341784989858012,0.9532710280373832,0.04672897196261682,0.30625,0.13333333333333333,0.5604166666666667,0.16791666666666666,0.13833333333333334,False,0.12758498497030724,False
280,0.24,0.52,0.72,0.42,0.68,0.85,0.7004166666666667,0.46983311938382544,0.08303249097472924,0.0,0.8144016227180527,0.9649532710280374,0.035046728971962614,0.32458333333333333,0.09875,0.5766666666666667,0.20916666666666667,0.11541666666666667,False,0.1367951318458418,False
281,0.24,0.52,0.76,0.42,0.68,0.85,0.69875,0.46983311938382544,0.08303249097472924,0.0,0.8144016227180527,0.9649532710280374,0.035046728971962614,0.32458333333333333,0.10458333333333333,0.5708333333333333,0.20916666666666667,0.11541666666666667,False,0.1367951318458418,False
282,0.24,0.52,0.8,0.42,0.68,0.85,0.6983333333333334,0.46983311938382544,0.08303249097472924,0.0,0.8144016227180527,0.9649532710280374,0.035046728971962614,0.32458333333333333,0.1075,0.5679166666666666,0.20916666666666667,0.11541666666666667,False,0.1367951318458418,False
283,0.2,0.52,0.72,0.42,0.68,0.85,0.69125,0.46983311938382544,0.06837606837606838,0.0,0.8144016227180527,0.9649532710280374,0.035046728971962614,0.32458333333333333,0.09875,0.5766666666666667,0.22708333333333333,0.0975,False,0.1367951318458418,False
284,0.2,0.52,0.76,0.42,0.68,0.85,0.6895833333333333,0.46983311938382544,0.06837606837606838,0.0,0.8144016227180527,0.9649532710280374,0.035046728971962614,0.32458333333333333,0.10458333333333333,0.5708333333333333,0.22708333333333333,0.0975,False,0.1367951318458418,False
285,0.2,0.52,0.8,0.42,0.68,0.85,0.6891666666666667,0.46983311938382544,0.06837606837606838,0.0,0.8144016227180527,0.9649532710280374,0.035046728971962614,0.32458333333333333,0.1075,0.5679166666666666,0.22708333333333333,0.0975,False,0.1367951318458418,False
286,0.24,0.52,0.72,0.42,0.72,0.85,0.6975,0.4705128205128205,0.08303249097472924,0.0,0.813894523326572,0.9649532710280374,0.035046728971962614,0.325,0.10125,0.57375,0.20958333333333334,0.11541666666666667,False,0.13831643002028404,False
287,0.24,0.52,0.72,0.42,0.76,0.85,0.6958333333333333,0.4705128205128205,0.08303249097472924,0.0,0.813894523326572,0.9649532710280374,0.035046728971962614,0.325,0.10458333333333333,0.5704166666666667,0.20958333333333334,0.11541666666666667,False,0.13831643002028404,False
288,0.24,0.52,0.76,0.42,0.72,0.85,0.6954166666666667,0.4705128205128205,0.08303249097472924,0.0,0.813894523326572,0.9649532710280374,0.035046728971962614,0.325,0.1075,0.5675,0.20958333333333334,0.11541666666666667,False,0.13831643002028404,False
289,0.24,0.52,0.8,0.42,0.72,0.85,0.695,0.4705128205128205,0.08303249097472924,0.0,0.813894523326572,0.9649532710280374,0.035046728971962614,0.325,0.11041666666666666,0.5645833333333333,0.20958333333333334,0.11541666666666667,False,0.13831643002028404,False
290,0.24,0.52,0.76,0.42,0.76,0.85,0.6933333333333334,0.4705128205128205,0.08303249097472924,0.0,0.813894523326572,0.9649532710280374,0.035046728971962614,0.325,0.11125,0.56375,0.20958333333333334,0.11541666666666667,False,0.13831643002028404,False
291,0.24,0.52,0.8,0.42,0.76,0.85,0.6925,0.4705128205128205,0.08303249097472924,0.0,0.813894523326572,0.9649532710280374,0.035046728971962614,0.325,0.11458333333333333,0.5604166666666667,0.20958333333333334,0.11541666666666667,False,0.13831643002028404,False
292,0.2,0.52,0.72,0.42,0.72,0.85,0.6883333333333334,0.4705128205128205,0.06837606837606838,0.0,0.813894523326572,0.9649532710280374,0.035046728971962614,0.325,0.10125,0.57375,0.2275,0.0975,False,0.13831643002028404,False
293,0.2,0.52,0.72,0.42,0.76,0.85,0.6866666666666666,0.4705128205128205,0.06837606837606838,0.0,0.813894523326572,0.9649532710280374,0.035046728971962614,0.325,0.10458333333333333,0.5704166666666667,0.2275,0.0975,False,0.13831643002028404,False
294,0.2,0.52,0.76,0.42,0.72,0.85,0.68625,0.4705128205128205,0.06837606837606838,0.0,0.813894523326572,0.9649532710280374,0.035046728971962614,0.325,0.1075,0.5675,0.2275,0.0975,False,0.13831643002028404,False
295,0.2,0.52,0.8,0.42,0.72,0.85,0.6858333333333333,0.4705128205128205,0.06837606837606838,0.0,0.813894523326572,0.9649532710280374,0.035046728971962614,0.325,0.11041666666666666,0.5645833333333333,0.2275,0.0975,False,0.13831643002028404,False
296,0.2,0.52,0.76,0.42,0.76,0.85,0.6841666666666667,0.4705128205128205,0.06837606837606838,0.0,0.813894523326572,0.9649532710280374,0.035046728971962614,0.325,0.11125,0.56375,0.2275,0.0975,False,0.13831643002028404,False
297,0.2,0.52,0.8,0.42,0.76,0.85,0.6833333333333333,0.4705128205128205,0.06837606837606838,0.0,0.813894523326572,0.9649532710280374,0.035046728971962614,0.325,0.11458333333333333,0.5604166666666667,0.2275,0.0975,False,0.13831643002028404,False
298,0.27,0.48,0.72,0.42,0.68,0.85,0.71,0.45100671140939597,0.13253012048192772,0.0,0.8296146044624746,0.955607476635514,0.04439252336448598,0.3104166666666667,0.11291666666666667,0.5766666666666667,0.17208333333333334,0.13833333333333334,False,0.1412766685402871,False
299,0.27,0.48,0.76,0.42,0.68,0.85,0.7083333333333334,0.45100671140939597,0.13253012048192772,0.0,0.8296146044624746,0.955607476635514,0.04439252336448598,0.3104166666666667,0.11875,0.5708333333333333,0.17208333333333334,0.13833333333333334,False,0.1412766685402871,False
300,0.27,0.48,0.8,0.42,0.68,0.85,0.7079166666666666,0.45100671140939597,0.13253012048192772,0.0,0.8296146044624746,0.955607476635514,0.04439252336448598,0.3104166666666667,0.12166666666666667,0.5679166666666666,0.17208333333333334,0.13833333333333334,False,0.1412766685402871,False
301,0.27,0.48,0.72,0.42,0.72,0.85,0.7070833333333333,0.45100671140939597,0.13253012048192772,0.0,0.8296146044624746,0.955607476635514,0.04439252336448598,0.3104166666666667,0.11583333333333333,0.57375,0.17208333333333334,0.13833333333333334,False,0.1412766685402871,False
302,0.27,0.48,0.72,0.42,0.76,0.85,0.7054166666666667,0.45100671140939597,0.13253012048192772,0.0,0.8296146044624746,0.955607476635514,0.04439252336448598,0.3104166666666667,0.11916666666666667,0.5704166666666667,0.17208333333333334,0.13833333333333334,False,0.1412766685402871,False
303,0.27,0.48,0.76,0.42,0.72,0.85,0.705,0.45100671140939597,0.13253012048192772,0.0,0.8296146044624746,0.955607476635514,0.04439252336448598,0.3104166666666667,0.12208333333333334,0.5675,0.17208333333333334,0.13833333333333334,False,0.1412766685402871,False
304,0.27,0.48,0.8,0.42,0.72,0.85,0.7045833333333333,0.45100671140939597,0.13253012048192772,0.0,0.8296146044624746,0.955607476635514,0.04439252336448598,0.3104166666666667,0.125,0.5645833333333333,0.17208333333333334,0.13833333333333334,False,0.1412766685402871,False
305,0.27,0.48,0.76,0.42,0.76,0.85,0.7029166666666666,0.45100671140939597,0.13253012048192772,0.0,0.8296146044624746,0.955607476635514,0.04439252336448598,0.3104166666666667,0.12583333333333332,0.56375,0.17208333333333334,0.13833333333333334,False,0.1412766685402871,False
306,0.27,0.48,0.8,0.42,0.76,0.85,0.7020833333333333,0.45100671140939597,0.13253012048192772,0.0,0.8296146044624746,0.955607476635514,0.04439252336448598,0.3104166666666667,0.12916666666666668,0.5604166666666667,0.17208333333333334,0.13833333333333334,False,0.1412766685402871,False
307,0.27,0.5,0.72,0.42,0.68,0.85,0.7058333333333333,0.4613368283093054,0.13253012048192772,0.0,0.821501014198783,0.9602803738317757,0.0397196261682243,0.3179166666666667,0.10541666666666667,0.5766666666666667,0.17958333333333334,0.13833333333333334,False,0.16561743933136197,False
308,0.27,0.5,0.76,0.42,0.68,0.85,0.7041666666666667,0.4613368283093054,0.13253012048192772,0.0,0.821501014198783,0.9602803738317757,0.0397196261682243,0.3179166666666667,0.11125,0.5708333333333333,0.17958333333333334,0.13833333333333334,False,0.16561743933136197,False
309,0.27,0.5,0.8,0.42,0.68,0.85,0.70375,0.4613368283093054,0.13253012048192772,0.0,0.821501014198783,0.9602803738317757,0.0397196261682243,0.3179166666666667,0.11416666666666667,0.5679166666666666,0.17958333333333334,0.13833333333333334,False,0.16561743933136197,False
310,0.27,0.5,0.72,0.42,0.72,0.85,0.7029166666666666,0.4613368283093054,0.13253012048192772,0.0,0.821501014198783,0.9602803738317757,0.0397196261682243,0.3179166666666667,0.10833333333333334,0.57375,0.17958333333333334,0.13833333333333334,False,0.16561743933136197,False
